id,political,not_political,title,message,thumbnail,created_at,updated_at,lang,images,impressions,political_probability,targeting,suppressed,targets,advertiser,entities,page,lower_page,targetings,paid_for_by,targetedness,listbuilding_fundraising_proba,page_id
hyperfeed_story_id_5cb0e002adc3f6050222128,0,1,Citizens Against Lawsuit Abuse,<p>Patients’ data privacy is at risk with House Bill 1253. This legislation would allow patient data involving controlled substances accessible to our Attorney General in order to build out a lawsuit.  Help put a stop to House Bill 1253 today and encourage lawmakers to pursue a real solution.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/35744127_10156490876204025_4631698843744862208_n.jpg,2019-04-12 18:59:35.817813+00,2019-05-10 01:29:52.411996+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/s552x414/57205936_23843447336090041_4428351577006276608_n.png.jpg},1,0.99869031046519,,f,[],,"[{""entity"": ""Patients’"" ""entity_type"": ""Organization""} {""entity"": ""House"" ""entity_type"": ""Organization""}]",https://www.facebook.com/StopLawsuitAbuse/,https://www.facebook.com/stoplawsuitabuse/,,The American Tort Reform Association,,0.348895639181137,
hyperfeed_story_id_5cf135513c9887112498946,0,0,Planned Parenthood Action,<p>BREAKING: Georgia’s governor has signed a bill banning   abortion at six weeks – before many people know they’re pregnant!</p><p> *36* states have introduced abortion bans this year. It’s all part of anti-abortion politicians’ strategy to outlaw safe legal abortion. It’s UNACCEPTABLE.</p><p> Planned Parenthood will be suing the state of Georgia.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/49175100_10156142401059639_2091577587716325376_n.png,2019-05-31 14:08:31.176452+00,2019-05-31 14:08:31.176452+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59895378_374118906528813_440010272669696000_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59895378_374118906528813_440010272669696000_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.999997495073597,,f,[],,"[{""entity"": ""Planned Parenthood"" ""entity_type"": ""Organization""} {""entity"": ""UNACCEPTABLE"" ""entity_type"": ""Organization""} {""entity"": ""Georgia"" ""entity_type"": ""Region""}]",https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999622502917191,
hyperfeed_story_id_5cf1358942c996c09410587,0,0,Captain Mark Kelly,<p>[BREAKING] We are down just 1% in the most recent poll of our race. We know Mitch McConnell and his deep-pocketed allies will flood this election with special interest money to stop us.</p><p> But we are less than 1 point behind so this is our race to win!</p><p> Will you make a donation to our people-powered campaign</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/52391224_2037085066346741_5518776196445241344_n.jpg,2019-05-31 14:09:29.134282+00,2019-05-31 14:09:29.134282+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/61338039_23843369661510190_783463646096261120_n.png.jpg},1,0.999999467796669,,f,[],,"[{""entity"": ""Mitch McConnell"" ""entity_type"": ""Person""}]",https://www.facebook.com/Capt.MarkKelly/,https://www.facebook.com/capt.markkelly/,,Mark Kelly for Senate,,1.00000143596117,
hyperfeed_story_id_5cf13b72f0cc06319379438,0,0,Kirsten Gillibrand,<p>I led the fight in the Senate to repeal Don't Ask Don't Tell sponsored a bill to make it easier for LGBTQ families to adopt and was one of the first senators to support marriage equality. But the DNC’s rules may keep me and my voice off the debate stage. Give $1 today to guarantee a strong LGBTQ ally makes the debate stage.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p200x200/50574097_10156471903268411_2224107823065726976_n.jpg,2019-05-31 14:34:35.234148+00,2019-05-31 14:34:35.234148+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/61808736_23843522648960065_133402517437415424_n.png.jpg},1,0.999983187504559,,f,[],,"[{""entity"": ""LGBTQ"" ""entity_type"": ""Organization""} {""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Senate"" ""entity_type"": ""Organization""} {""entity"": ""LGBTQ"" ""entity_type"": ""Region""}]",https://www.facebook.com/KirstenGillibrand/,https://www.facebook.com/kirstengillibrand/,,Gillibrand 2020,,0.312009565532207,
hyperfeed_story_id_5cb0dd2a534090a30751293,1,0,Marianne Williamson,"<p>We need to establish a cabinet-level Department of Children and Youth. </p><p> If we want a vibrant economic system 10 years from now we need to take better care of our 10-year-olds today. </p><p> I hope you will join me in this evolutionary effort. I need 23000 more donations to get into the DNC debates. </p><p> Please donate $1 or $5 today → <a href=""https://bit.ly/2Ul0hho"">https://bit.ly/2Ul0hho</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/c39.46.320.320a/s200x200/18198448_10158518350480580_6424696404597541829_n.jpg,2019-04-12 18:47:17.107791+00,2019-05-10 01:30:21.937175+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/54491794_2190265554376165_7069362018544779264_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/54491794_2190265554376165_7069362018544779264_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.99429726769029,,f,[],,"[{""entity"": ""Department of Children"" ""entity_type"": ""Organization""} {""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Youth"" ""entity_type"": ""Region""}]",https://www.facebook.com/williamsonmarianne/,https://www.facebook.com/williamsonmarianne/,,MARIANNE WILLIAMSON FOR PRESIDENT,,0.658845171332359,
hyperfeed_story_id_5cf138c70e90a8284740408,0,0,Equality California,<p>Conversion therapy is junk science and child abuse! That didn’t stop Mike Pence from advocating for it to be state funded while he was Governor of Indiana. LGBTQ youth were forced to undergo so-called “conversion therapy” — which can cause lifelong damage like depression substance abuse and suicidal behavior. But “conversion therapy” is STILL legal in 34 states. We must protect LGBTQ kids — demand an end to “conversion therapy” now &gt;&gt;</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/20664170_10159087121340394_6075091620685698528_n.png,2019-05-31 14:26:26.975936+00,2019-05-31 14:26:26.975936+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c0.0.1200.629a/s526x296/59597027_23843616106590149_2803128118179528704_n.png.jpg},1,0.996844873149192,,f,[],,"[{""entity"": ""LGBTQ"" ""entity_type"": ""Organization""} {""entity"": ""Mike Pence"" ""entity_type"": ""Person""} {""entity"": ""Indiana"" ""entity_type"": ""Region""}]",https://www.facebook.com/EqualityCalifornia/,https://www.facebook.com/equalitycalifornia/,,Equality California,,0.382327646017075,
hyperfeed_story_id_5cb0dfa06c1c66734153145,0,1,American Friends Service Committee,<p>Don't just be a bystander find out how to safely intervene when you witness harassment. <br> Download our FREE Bystander Intervention poster.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/419202_10150627006902444_809926317_n.jpg,2019-04-12 18:57:39.915865+00,2019-05-10 01:29:52.567078+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c0.0.1600.1061a/s552x414/56950346_6119563732113_7828693854017552384_n.png.jpg},1,0.92219030833601,,f,[],,[],https://www.facebook.com/AmericanFriendsServiceCommittee/,https://www.facebook.com/americanfriendsservicecommittee/,,The American Friends Service Committee (AFSC),,0.26678503677249,
hyperfeed_story_id_5cf13de1cc6202394684153,0,0,Planned Parenthood Action,<p>BREAKING: Georgia’s governor has signed a bill banning   abortion at six weeks – before many people know they’re pregnant!</p><p> *36* states have introduced abortion bans this year. It’s all part of anti-abortion politicians’ strategy to outlaw safe legal abortion. It’s UNACCEPTABLE.</p><p> Planned Parenthood will be suing the state of Georgia.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/49175100_10156142401059639_2091577587716325376_n.png,2019-05-31 14:45:40.938196+00,2019-05-31 14:45:40.938196+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59403405_374116956529008_512905213531652096_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59403405_374116956529008_512905213531652096_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yU/r/u7XTTygYX3C.png},1,0.999996860735944,,f,[],,"[{""entity"": ""Planned Parenthood"" ""entity_type"": ""Organization""} {""entity"": ""UNACCEPTABLE"" ""entity_type"": ""Organization""} {""entity"": ""Georgia"" ""entity_type"": ""Region""}]",https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999647894495865,
hyperfeed_story_id_5cb39fcbd82c90920661756,0,0,AIDS United,"<p><span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> TELL CONGRESS: Oppose Trump's proposed change to Medicare Part D <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span> </p><p> 250000 Americans living with HIV rely on Medicare Part D to access the treatments that work for them. But proposed changes to the program will limit this access endangering the HIV community and our public health.</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/12122437_1085348614811332_6002746490879737172_n.png,2019-04-14 21:02:13.877076+00,2019-04-14 21:02:13.877076+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676389_23843332780270102_636037106954665984_n.png.jpg},1,0.994360778609961,,f,[],,"[{""entity"": ""Americans"" ""entity_type"": ""Group""} {""entity"": ""Medicare"" ""entity_type"": ""Organization""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.392604415304959,
hyperfeed_story_id_5cf1402f8b12e5636368511,0,0,Democratic Senatorial Campaign Committee (DSCC),"<p>BREAKING: ALL GIFTS TRIPLE-MATCHED UNTIL THIS FRIDAY MAY 31 TO FLIP THE SENATE &gt;&gt; Republican Senators like Mitch McConnell and Susan Collins are enabling Trump’s disastrous agenda threatening reproductive rights for millions of people and packing the Supreme Court with far-right justices. Democrats MUST take back the Senate but right now we’re falling short of our critical FEC goal and time’s running out.</p><p> Donate now: We’re TRIPLE-MATCHING every gift before 11:59 p.m. th<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">is Friday May 31. Everything is at stake and we’re counting on you -- so please give right now to take back the Senate.</span></p><p> 𝘐𝘧 𝘺𝘰𝘶’𝘷𝘦 𝘴𝘢𝘷𝘦𝘥 𝘱𝘢𝘺𝘮𝘦𝘯𝘵 𝘪𝘯𝘧𝘰 𝘸𝘪𝘵𝘩 𝘈𝘤𝘵𝘉𝘭𝘶𝘦 𝘌𝘹𝘱𝘳𝘦𝘴𝘴 𝘺𝘰𝘶𝘳 𝘥𝘰𝘯𝘢𝘵𝘪𝘰𝘯 𝘸𝘪𝘭𝘭 𝘨𝘰 𝘵𝘩𝘳𝘰𝘶𝘨𝘩 𝘪𝘮𝘮𝘦𝘥𝘪𝘢𝘵𝘦𝘭𝘺:<br> Rush $5 (<span class=""_5mfr""><span class=""_6qdm"">➡️</span></span>$20) &gt;&gt; <a href=""https://bit.ly/30My0nY"">https://bit.ly/30My0nY</a><br> Rush $10 (<span class=""_5mfr""><span class=""_6qdm"">➡️</span></span>$40) &gt;&gt; <a href=""https://bit.ly/2W5vcnm"">https://bit.ly/2W5vcnm</a><br> Rush $15 (<span class=""_5mfr""><span class=""_6qdm"">➡️</span></span>$60) &gt;&gt; <a href=""https://bit.ly/2HAwrC9"">https://bit.ly/2HAwrC9</a><br> Rush $25 (<span class=""_5mfr""><span class=""_6qdm"">➡️</span></span>$100) &gt;&gt; <a href=""https://bit.ly/2W5vgn6"">https://bit.ly/2W5vgn6</a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p50x50/13139230_10153557863221569_8873509038344594941_n.png,2019-05-31 14:55:10.796658+00,2019-05-31 14:55:10.796658+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p526x296/61361961_23843409589900698_3395844935151255552_n.png.jpg},1,0.999991744248463,,f,[],,"[{""entity"": ""Mitch McConnell"" ""entity_type"": ""Person""} {""entity"": ""𝘺𝘰𝘶’𝘷𝘦"" ""entity_type"": ""Organization""} {""entity"": ""Republicans"" ""entity_type"": ""Group""} {""entity"": ""Senate"" ""entity_type"": ""Organization""} {""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""SENATE"" ""entity_type"": ""Organization""} {""entity"": ""FLIP"" ""entity_type"": ""Organization""} {""entity"": ""Susan Collins"" ""entity_type"": ""Person""} {""entity"": ""Donald Trump"" ""entity_type"": ""Person""} {""entity"": ""the Supreme Court"" ""entity_type"": ""Organization""} {""entity"": ""FEC"" ""entity_type"": ""Organization""} {""entity"": ""𝘈𝘤𝘵𝘉𝘭𝘶𝘦 𝘌𝘹𝘱𝘳𝘦𝘴𝘴"" ""entity_type"": ""Person""}]",https://www.facebook.com/DSCC/,https://www.facebook.com/dscc/,,the DSCC,,0.870281100273132,
hyperfeed_story_id_5cf142e5041217c35743109,0,0,Dan For Colorado,"<p><span class=""_5mfr""><span class=""_6qdm"">🚨</span></span> Nate Silver and CNN just announced that Democrats’ chances of taking back the Senate rest entirely on Colorado.</p><p> The stakes are extraordinarily high. That’s why I’m asking you for money -- because I’m not taking any corporate PAC money. I’m counting on help from grassroots supporters like you so that we can run the best possible campaign.</p><p> Can you chip in $10 to oust McConnell</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/57569407_1267505246745394_1281566744468520960_n.jpg,2019-05-31 15:06:36.588196+00,2019-05-31 15:06:36.588196+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/60614411_369173923941985_1972889087069126656_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/60614411_369173923941985_1972889087069126656_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/ya/r/6CA2cyI6vkb.png},1,0.999988893544698,,f,[],,"[{""entity"": ""Colorado"" ""entity_type"": ""Region""} {""entity"": ""Democrats’"" ""entity_type"": ""Organization""} {""entity"": ""McConnell"" ""entity_type"": ""Person""} {""entity"": ""Senate"" ""entity_type"": ""Organization""} {""entity"": ""CNN"" ""entity_type"": ""Organization""}]",https://www.facebook.com/DanForColorado/,https://www.facebook.com/danforcolorado/,,Dan Baer for Colorado,,0.999999979132554,
hyperfeed_story_id_5cb3a04e09e0f8c46395574,0,0,Jay Inslee,<p>The rules are clear: To get on the debate stage we need 65000 grassroots donors. Jay’s ready to make climate change front and center at the debates but to get there he needs your support. Any amount really helps: Chip in $1 today!</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/54419138_10157156172203466_3735169178559053824_n.jpg,2019-04-14 21:04:32.56277+00,2019-04-14 21:04:32.56277+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c2.0.1197.627a/s526x296/55901702_23843268278220394_5885479177032826880_n.png.jpg},1,0.99992051544634,,f,[],,"[{""entity"": ""Jay"" ""entity_type"": ""Person""}]",https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.999979136533511,
hyperfeed_story_id_5cf12af156d428490084357,0,0,CWS,"<p>We’re LIVE RIGHT NOW in Talbiah refugee camp in Jordan! Thanks to you we are delivering emergency food rations to Syrian refugees who need it most. For refugees this is more than just getting food to eat it’s about knowing that people care!</p><p> Taking part in the Ration Challenge Share this video far and wide to say thank you to your sponsors and show them first hand what a difference their donation is making. </p><p> Not yet signed up There’s just over 2 weeks until the Ration Cha<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">llenge begins. Join the community showing refugees we’re with them not against them! <a href=""https://bit.ly/RCUSA-Join"">http://bit.ly/RCUSA-Join</a> </span></p><p> <a class=""_58cn""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">RationChallenge</span></span></a> <a class=""_58cn""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">WithRefugees</span></span></a></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/1509050_10152547560206985_3761970574842465500_n.jpg,2019-05-31 13:24:08.292266+00,2019-05-31 13:24:08.292266+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/60446313_442149626342318_4203928648048181248_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/60446313_442149626342318_4203928648048181248_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.922512142634841,,f,[],,"[{""entity"": ""Syrian"" ""entity_type"": ""Group""} {""entity"": ""Jordan"" ""entity_type"": ""Region""}]",https://www.facebook.com/churchworldservice/,https://www.facebook.com/churchworldservice/,,Church World Service ,,0.512121490202844,
hyperfeed_story_id_5cb0c6782f9cd3532758236,2,0,Justice Democrats,<p>Primaries play an important and necessary role in the democratic process and yet the Democratic Congressional Campaign Committee recently announced that they will blacklist any organization that supports candidates mounting progressive primary challenges against incumbent Democrats.</p><p> Make no mistake this is an attempt by the establishment wing of the Democratic Party to fossilize their power and control. It’s also a direct attack on organizations like Justice Democrats that are actively working to diversify Congress. We need more of the energy ideas and innovation that progressive leaders like Alexandria Ocasio-Cortez and Ayanna Pressley bring to the table not less.</p><p> Donate today if you believe in a better Democratic Party one that represents voters not corporate donors.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/56281497_651090411998369_7365432148825735168_n.png,2019-04-12 17:10:23.913018+00,2019-05-10 01:31:17.414664+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/56648790_23843322379270609_289069346473377792_n.png.jpg},1,0.999998751752128,,f,[],,"[{""entity"": ""Ocasio-Cortez"" ""entity_type"": ""Person""} {""entity"": ""Ayanna Pressley"" ""entity_type"": ""Person""} {""entity"": ""Congress"" ""entity_type"": ""Organization""} {""entity"": ""Democratic Party"" ""entity_type"": ""Organization""} {""entity"": ""Alexandria"" ""entity_type"": ""Region""} {""entity"": ""the Democratic Congressional Campaign Committee"" ""entity_type"": ""Organization""} {""entity"": ""Justice"" ""entity_type"": ""Organization""} {""entity"": ""the Democratic Party"" ""entity_type"": ""Organization""} {""entity"": ""Democrats"" ""entity_type"": ""Group""}]",https://www.facebook.com/justicedemocrats/,https://www.facebook.com/justicedemocrats/,,Justice Democrats not authorized by any candidate or candidate's committee.,,0.99994263946428,
hyperfeed_story_id_5cf135fb749893700612719,0,0,Planned Parenthood Action,"<p><span class=""_5mfr""><span class=""_6qdm"">⚡</span></span>BREAKING: Another extreme abortion ban bill just passed this time in Missouri <span class=""_5mfr""><span class=""_6qdm"">⚡</span></span></p><p> <span class=""_5mfr""><span class=""_6qdm"">3️⃣</span></span><span class=""_5mfr""><span class=""_6qdm"">6️⃣</span></span> states have introduced abortion bans in the first 5 months of 2019 *alone*. It’s not a coincidence: Anti-abortion forces are trying to ban abortion altogether by overturning Roe v. Wade.</p><p> This is an all out assault on Roe and our right to safe legal abortion. Are you ready to fight back</p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p130x130/49175100_10156142401059639_2091577587716325376_n.png,2019-05-31 14:12:04.883814+00,2019-05-31 14:12:04.883814+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59796616_2462724307094326_8833675631020474368_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.5256-10/59796616_2462724307094326_8833675631020474368_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gifhttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yt/r/wPe6V5iq-og.pnghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/yt/r/wPe6V5iq-og.png},1,0.999998062438779,,f,[],,"[{""entity"": ""Missouri"" ""entity_type"": ""Region""} {""entity"": ""Roe"" ""entity_type"": ""Law""} {""entity"": "" 3️⃣6️⃣"" ""entity_type"": ""Organization""} {""entity"": ""Roe v. Wade"" ""entity_type"": ""Law""} {""entity"": ""Anti"" ""entity_type"": ""Organization""}]",https://www.facebook.com/PlannedParenthoodAction/,https://www.facebook.com/plannedparenthoodaction/,,Planned Parenthood Action Fund.,,0.999677994841477,
hyperfeed_story_id_5cf1436c4ce552a33584598,1,0,Jaime Harrison,<p>[OFFICIAL UPDATE] Democrat Jaime Harrison JUST officially launched his campaign against Lindsey Graham! This is a once in a generation chance to RUIN Lindsey Graham’s career. But Republicans are scared so they’re pouring money into this race to PROTECT Graham! If we don’t start fundraising now we’ll never catch up -- and Graham will win! </p><p> So if you’re ready to defeat Lindsey Graham chip in $5 today →</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p112x112/61035842_2099119436871148_3627354147830890496_n.png,2019-05-31 15:08:41.605336+00,2019-05-31 16:02:10.675173+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/61510689_23843309932700145_8054995625009217536_n.png.jpg},1,0.999970052765253,,f,[],,"[{""entity"": ""Jaime Harrison"" ""entity_type"": ""Person""} {""entity"": ""Republicans"" ""entity_type"": ""Group""} {""entity"": ""Lindsey Graham’s"" ""entity_type"": ""Person""} {""entity"": ""Democrats"" ""entity_type"": ""Group""} {""entity"": ""Graham"" ""entity_type"": ""Person""} {""entity"": ""Lindsey Graham"" ""entity_type"": ""Person""}]",https://www.facebook.com/JaimeHarrisonSC/,https://www.facebook.com/jaimeharrisonsc/,,Jaime Harrison for U.S. Senate,,0.999999979132554,
hyperfeed_story_id_5cb0c7ef4cc2c5d70123099,2,0,AIDS United,"<p>A dangerous proposed change to Medicare Part D would:</p><p> <span class=""_5mfr""><span class=""_6qdm"">💊</span></span> Force people living with HIV off their lifesaving medications.<br> <span class=""_5mfr""><span class=""_6qdm"">🏥</span></span> Put insurance companies between you and your doctor<br> <span class=""_5mfr""><span class=""_6qdm"">📈</span></span> Jeopardize our public health.<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show""><br> <span class=""_5mfr""><span class=""_6qdm"">💰</span></span> Increase costs to our public health system</span></p><p> <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span>CONTACT CONGRESS NOW <span class=""_5mfr""><span class=""_6qdm"">🔊</span></span></p>",https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/12122437_1085348614811332_6002746490879737172_n.png,2019-04-12 17:16:42.512711+00,2019-05-10 01:31:02.352597+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/53676388_23843332765170102_2275044662022504448_n.png.jpg},1,0.975855212353645,,f,[],,"[{""entity"": ""CONGRESS"" ""entity_type"": ""Organization""} {""entity"": ""💰 Increase"" ""entity_type"": ""Person""} {""entity"": ""Medicare"" ""entity_type"": ""Organization""}]",https://www.facebook.com/AIDSUnited/,https://www.facebook.com/aidsunited/,,AIDS United Inc.,,0.417220167815685,
hyperfeed_story_id_5cf149ad36b4b6524099843,0,0,Tim Ryan,<p>I'm asking you to donate even if it's just $1 to make sure I'm on the stage for the June debate.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/53826580_2154891037899585_8121652950507454464_n.jpg,2019-05-31 15:35:10.845945+00,2019-05-31 15:35:10.845945+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/c1.0.1198.628a/s526x296/61703469_23843404262330068_3512135177599975424_n.png.jpg},1,0.999989257451466,,f,[],,[],https://www.facebook.com/timryanforamerica/,https://www.facebook.com/timryanforamerica/,,Tim Ryan for America Inc,,0.999966004485032,
hyperfeed_story_id_5cb3b80604fac7e94459826,2,1,Americans for Prosperity -  Florida,<p>Accessible health care doesn’t have to be just a dream for Florida – it can be reality.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p74x74/15107377_1496621300367332_1015118974233113212_n.jpg,2019-04-14 22:45:53.548892+00,2019-04-15 01:41:46.915655+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53373871_2308082092760611_1543835185777213440_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/v/t15.13418-10/53373871_2308082092760611_1543835185777213440_n.jpghttps://pp-facebook-ads.s3.amazonaws.com/rsrc.php/v3/y4/r/-PAXP-deijE.gif},1,0.986700227639244,,f,[],,"[{""entity"": ""Florida"" ""entity_type"": ""Region""}]",https://www.facebook.com/afpfl/,https://www.facebook.com/afpfl/,,Americans for Prosperity,,0.111776439473033,
hyperfeed_story_id_5cf14a186faca7459532467,0,0,Jay Inslee,<p>I’m asking for $5. Here’s why: The next debates will be a huge opportunity to put climate change front and center for 2020. And we need to get to 130000 donors this summer to be guaranteed a spot. Please chip in $5 before midnight to become an official Debate Donor. I’m counting on you.</p>,https://pp-facebook-ads.s3.amazonaws.com/v/t1.0-1/p32x32/54419138_10157156172203466_3735169178559053824_n.jpg,2019-05-31 15:41:14.439076+00,2019-05-31 15:41:14.439076+00,en-US,{https://pp-facebook-ads.s3.amazonaws.com/v/t45.1600-4/cp0/q90/spS444/p180x540/61702630_23843417686980394_1660561577859874816_n.png.jpg},1,0.999999417393837,,f,[],,"[{""entity"": ""Debate Donor"" ""entity_type"": ""Person""}]",https://www.facebook.com/jayinslee/,https://www.facebook.com/jayinslee/,,INSLEE FOR AMERICA,,0.453470401465893,
